,student_id,student_name_x,email_x,phone_x,course,admission_date,admission_status,total_fee,paid_fee,payment_status
3830,STU-4830,Anita Verma,anita.16@mail.com,9739624166,MCA,2024-11-07 14:00:00,Rejected,143137,62904,Partially Paid
3831,STU-4831,Manish Gupta,manish.78@mail.com,9822973307,B.Tech,2024-11-07 15:00:00,Rejected,93564,25138,Paid
3832,STU-4832,David Anderson,david.46@mail.com,9760890130,BBA,2024-11-07 16:00:00,Rejected,62359,86883,Pending
3833,STU-4833,Emily Moore,emily.22@mail.com,9932956916,MBA,2024-11-07 17:00:00,Waitlisted,148659,45601,Pending
3834,STU-4834,Neha Gupta,neha.93@mail.com,9683563123,BCA,2024-11-07 18:00:00,Waitlisted,196144,28268,Pending
3835,STU-4835,Arjun Reddy,arjun.68@mail.com,9476706914,BBA,2024-11-07 19:00:00,Admitted,98188,134563,Partially Paid
3836,STU-4836,Deepa Choudhary,deepa.30@mail.com,9335614871,MBA,2024-11-07 20:00:00,Rejected,128724,25258,Partially Paid
3837,STU-4837,Vivek Singh,vivek.35@mail.com,9737190744,B.Tech,2024-11-07 21:00:00,Waitlisted,163863,22780,Partially Paid
3838,STU-4838,Arjun Nair,arjun.26@mail.com,9929480125,MBA,2024-11-07 22:00:00,Rejected,141883,112340,Partially Paid
3839,STU-4839,Sneha Choudhary,sneha.62@mail.com,9910881811,BBA,2024-11-07 23:00:00,Waitlisted,85486,174954,Paid
3840,STU-4840,Vivek Patel,vivek.55@mail.com,9465860786,MBA,2024-11-08 00:00:00,Waitlisted,85068,49877,Paid
3841,STU-4841,Michael Williams,michael.54@mail.com,9615687332,MCA,2024-11-08 01:00:00,Waitlisted,105362,85175,Partially Paid
3842,STU-4842,Deepa Nair,deepa.91@mail.com,9278507409,B.Tech,2024-11-08 02:00:00,Rejected,194920,146512,Paid
3843,STU-4843,David Moore,david.76@mail.com,9429387489,BCA,2024-11-08 03:00:00,Waitlisted,66351,164948,Pending
3844,STU-4844,Sophia Johnson,sophia.14@mail.com,9680474223,MCA,2024-11-08 04:00:00,Waitlisted,111705,88385,Partially Paid
3845,STU-4845,Deepa Patel,deepa.44@mail.com,9418041687,MBA,2024-11-08 05:00:00,Rejected,176735,35763,Pending
3846,STU-4846,Rahul Reddy,rahul.65@mail.com,9731645738,BBA,2024-11-08 06:00:00,Waitlisted,137371,171451,Paid
3847,STU-4847,Pooja Nair,pooja.96@mail.com,9993406170,B.Tech,2024-11-08 07:00:00,Admitted,174069,57788,Pending
3848,STU-4848,Meena Patel,meena.96@mail.com,9722940706,MCA,2024-11-08 08:00:00,Waitlisted,71545,34924,Partially Paid
3849,STU-4849,Arjun Singh,arjun.28@mail.com,9868749720,MCA,2024-11-08 09:00:00,Rejected,114195,158239,Partially Paid
3850,STU-4850,Rakesh Gupta,rakesh.97@mail.com,9954142873,B.Tech,2024-11-08 10:00:00,Admitted,121688,153612,Pending
3851,STU-4851,Sophia Brown,sophia.12@mail.com,9736406401,MCA,2024-11-08 11:00:00,Admitted,121219,148322,Pending
3852,STU-4852,Rajesh Verma,rajesh.18@mail.com,9312982685,B.Tech,2024-11-08 12:00:00,Waitlisted,121884,62067,Pending
3853,STU-4853,Pooja Patel,pooja.41@mail.com,9406465133,MCA,2024-11-08 13:00:00,Waitlisted,159996,27643,Paid
3854,STU-4854,Karthik Nair,karthik.69@mail.com,9782926741,BBA,2024-11-08 14:00:00,Rejected,148801,46201,Partially Paid
3855,STU-4855,Pooja Iyer,pooja.83@mail.com,9571335744,MCA,2024-11-08 15:00:00,Waitlisted,74826,92829,Pending
3856,STU-4856,Neha Reddy,neha.40@mail.com,9577089408,BBA,2024-11-08 16:00:00,Admitted,125361,160283,Pending
3857,STU-4857,Arjun Gupta,arjun.31@mail.com,9302089304,B.Tech,2024-11-08 17:00:00,Rejected,152284,135720,Partially Paid
3858,STU-4858,Daniel Anderson,daniel.19@mail.com,9619318363,B.Tech,2024-11-08 18:00:00,Admitted,147199,168102,Pending
3859,STU-4859,Anita Singh,anita.12@mail.com,9112948894,MBA,2024-11-08 19:00:00,Rejected,181528,16652,Partially Paid
3860,STU-4860,Sarah Brown,sarah.41@mail.com,9730256322,MBA,2024-11-08 20:00:00,Admitted,102300,98655,Paid
3861,STU-4861,Rohit Reddy,rohit.62@mail.com,9486286848,MCA,2024-11-08 21:00:00,Waitlisted,141448,61744,Paid
3862,STU-4862,Vivek Das,vivek.77@mail.com,9213787275,MBA,2024-11-08 22:00:00,Admitted,146323,161865,Partially Paid
3863,STU-4863,Emma Johnson,emma.31@mail.com,9620932520,MCA,2024-11-08 23:00:00,Rejected,99328,17240,Paid
3864,STU-4864,Sanjay Patel,sanjay.64@mail.com,9605733590,BBA,2024-11-09 00:00:00,Rejected,74356,82258,Paid
3865,STU-4865,Neha Reddy,neha.95@mail.com,9592800952,BBA,2024-11-09 01:00:00,Rejected,130522,81861,Paid
3866,STU-4866,Manish Iyer,manish.40@mail.com,9611531133,BBA,2024-11-09 02:00:00,Rejected,191385,128887,Paid
3867,STU-4867,Divya Gupta,divya.70@mail.com,9372351043,MBA,2024-11-09 03:00:00,Waitlisted,101016,46219,Partially Paid
3868,STU-4868,Sneha Das,sneha.14@mail.com,9487431725,MCA,2024-11-09 04:00:00,Rejected,67682,109781,Paid
3869,STU-4869,Meena Das,meena.34@mail.com,9585120892,B.Tech,2024-11-09 05:00:00,Admitted,155336,75654,Pending
3870,STU-4870,Meena Patel,meena.66@mail.com,9664366950,BCA,2024-11-09 06:00:00,Admitted,110896,165402,Partially Paid
3871,STU-4871,Pooja Nair,pooja.12@mail.com,9214757235,MBA,2024-11-09 07:00:00,Admitted,96786,134236,Partially Paid
3872,STU-4872,Amit Reddy,amit.99@mail.com,9897008942,MBA,2024-11-09 08:00:00,Waitlisted,109243,139060,Partially Paid
3873,STU-4873,Rohit Gupta,rohit.95@mail.com,9686924764,BCA,2024-11-09 09:00:00,Admitted,96586,117149,Paid
3874,STU-4874,Rahul Gupta,rahul.30@mail.com,9346085072,BCA,2024-11-09 10:00:00,Admitted,103087,26647,Paid
3875,STU-4875,Neha Iyer,neha.94@mail.com,9866661237,MCA,2024-11-09 11:00:00,Rejected,111770,152633,Paid
3876,STU-4876,Amit Verma,amit.53@mail.com,9763925906,MBA,2024-11-09 12:00:00,Rejected,135574,147713,Pending
3877,STU-4877,Divya Gupta,divya.71@mail.com,9539156778,MCA,2024-11-09 13:00:00,Rejected,146747,114098,Paid
3878,STU-4878,Priya Reddy,priya.49@mail.com,9888383891,BBA,2024-11-09 14:00:00,Waitlisted,150304,54972,Partially Paid
3879,STU-4879,Arjun Nair,arjun.31@mail.com,9870313258,BCA,2024-11-09 15:00:00,Rejected,112250,88711,Pending
3880,STU-4880,Meena Nair,meena.51@mail.com,9439564059,BBA,2024-11-09 16:00:00,Admitted,199490,109121,Partially Paid
3881,STU-4881,Manish Verma,manish.74@mail.com,9856048477,B.Tech,2024-11-09 17:00:00,Rejected,113689,29146,Paid
3882,STU-4882,Amit Singh,amit.36@mail.com,9669088534,MBA,2024-11-09 18:00:00,Rejected,91023,92652,Paid
3883,STU-4883,John Smith,john.78@mail.com,9218265020,BBA,2024-11-09 19:00:00,Rejected,179432,85576,Pending
3884,STU-4884,Nisha Singh,nisha.73@mail.com,9731665923,MBA,2024-11-09 20:00:00,Waitlisted,112911,169330,Partially Paid
3885,STU-4885,Vivek Reddy,vivek.80@mail.com,9665991268,BBA,2024-11-09 21:00:00,Waitlisted,161061,54540,Pending
3886,STU-4886,Deepa Sharma,deepa.13@mail.com,9692594580,MCA,2024-11-09 22:00:00,Rejected,107412,89628,Paid
3887,STU-4887,David Brown,david.40@mail.com,9396851075,BCA,2024-11-09 23:00:00,Rejected,65203,178821,Paid
3888,STU-4888,Nisha Nair,nisha.24@mail.com,9724185683,B.Tech,2024-11-10 00:00:00,Waitlisted,184200,137042,Pending
3889,STU-4889,Rakesh Singh,rakesh.71@mail.com,9797935185,BCA,2024-11-10 01:00:00,Waitlisted,144790,41452,Paid
3890,STU-4890,Emily Williams,emily.87@mail.com,9103763274,MBA,2024-11-10 02:00:00,Admitted,100313,23212,Pending
3891,STU-4891,Rahul Sharma,rahul.15@mail.com,9693238268,MBA,2024-11-10 03:00:00,Waitlisted,176958,28972,Partially Paid
3892,STU-4892,Priya Nair,priya.81@mail.com,9872169164,MCA,2024-11-10 04:00:00,Rejected,92421,71835,Partially Paid
3893,STU-4893,Anita Sharma,anita.15@mail.com,9965824699,BCA,2024-11-10 05:00:00,Waitlisted,119078,104704,Pending
3894,STU-4894,Sanjay Das,sanjay.15@mail.com,9345807322,MCA,2024-11-10 06:00:00,Waitlisted,146053,12644,Pending
3895,STU-4895,Priya Das,priya.71@mail.com,9945703399,B.Tech,2024-11-10 07:00:00,Admitted,145364,33954,Pending
3896,STU-4896,Manish Singh,manish.22@mail.com,9531087397,MCA,2024-11-10 08:00:00,Rejected,146180,156307,Paid
3897,STU-4897,Priya Das,priya.76@mail.com,9855392808,B.Tech,2024-11-10 09:00:00,Rejected,172701,40712,Pending
3898,STU-4898,Karthik Verma,karthik.54@mail.com,9183603367,MBA,2024-11-10 10:00:00,Rejected,122013,15755,Partially Paid
3899,STU-4899,Daniel Taylor,daniel.12@mail.com,9317217021,BCA,2024-11-10 11:00:00,Rejected,105579,46085,Pending
3900,STU-4900,Rahul Reddy,rahul.55@mail.com,9466746741,BBA,2024-11-10 12:00:00,Admitted,125371,113908,Partially Paid
3901,STU-4901,Neha Iyer,neha.70@mail.com,9932016541,BBA,2024-11-10 13:00:00,Rejected,83562,128278,Paid
3902,STU-4902,Rajesh Nair,rajesh.81@mail.com,9120908563,BCA,2024-11-10 14:00:00,Rejected,109439,122274,Paid
3903,STU-4903,Manish Verma,manish.37@mail.com,9207399454,BCA,2024-11-10 15:00:00,Waitlisted,185496,135290,Paid
3904,STU-4904,Anita Sharma,anita.21@mail.com,9566531126,MCA,2024-11-10 16:00:00,Admitted,189709,156924,Pending
3905,STU-4905,Karthik Singh,karthik.31@mail.com,9362032198,MCA,2024-11-10 17:00:00,Waitlisted,140422,24775,Partially Paid
3906,STU-4906,Priya Patel,priya.15@mail.com,9857431712,MBA,2024-11-10 18:00:00,Admitted,139345,111076,Pending
3907,STU-4907,Vivek Nair,vivek.61@mail.com,9664107395,BCA,2024-11-10 19:00:00,Rejected,182292,158173,Pending
3908,STU-4908,Nisha Iyer,nisha.34@mail.com,9957117301,BCA,2024-11-10 20:00:00,Admitted,94066,108856,Pending
3909,STU-4909,Amit Singh,amit.64@mail.com,9595050397,MCA,2024-11-10 21:00:00,Waitlisted,179235,73126,Pending
3910,STU-4910,Robert Smith,robert.50@mail.com,9876268956,BBA,2024-11-10 22:00:00,Waitlisted,152189,124694,Paid
3911,STU-4911,Manish Verma,manish.19@mail.com,9219032906,BCA,2024-11-10 23:00:00,Rejected,78376,78007,Partially Paid
3912,STU-4912,Rajesh Patel,rajesh.33@mail.com,9886627487,B.Tech,2024-11-11 00:00:00,Rejected,70316,10469,Paid
3913,STU-4913,Priya Verma,priya.59@mail.com,9106478413,BCA,2024-11-11 01:00:00,Admitted,179728,66214,Paid
3914,STU-4914,Rohit Nair,rohit.18@mail.com,9803309488,BBA,2024-11-11 02:00:00,Admitted,179798,79347,Pending
3915,STU-4915,Anita Gupta,anita.29@mail.com,9454092981,BBA,2024-11-11 03:00:00,Admitted,158044,101770,Partially Paid
3916,STU-4916,Rajesh Singh,rajesh.63@mail.com,9906631697,B.Tech,2024-11-11 04:00:00,Admitted,138021,120456,Partially Paid
3917,STU-4917,Amit Nair,amit.18@mail.com,9172102541,BCA,2024-11-11 05:00:00,Admitted,142509,21461,Pending
3918,STU-4918,Robert Moore,robert.59@mail.com,9849657727,BCA,2024-11-11 06:00:00,Rejected,77974,64391,Pending
3919,STU-4919,Nisha Patel,nisha.59@mail.com,9365686420,BBA,2024-11-11 07:00:00,Admitted,171522,77212,Partially Paid
3920,STU-4920,Rahul Iyer,rahul.20@mail.com,9644813364,B.Tech,2024-11-11 08:00:00,Rejected,167836,170631,Partially Paid
3921,STU-4921,Rahul Choudhary,rahul.50@mail.com,9815871343,BBA,2024-11-11 09:00:00,Waitlisted,173191,47785,Paid
3922,STU-4922,Manish Verma,manish.55@mail.com,9414027320,B.Tech,2024-11-11 10:00:00,Admitted,134562,80191,Paid
3923,STU-4923,Deepa Verma,deepa.82@mail.com,9938652985,MCA,2024-11-11 11:00:00,Rejected,75579,151350,Pending
3924,STU-4924,Neha Verma,neha.30@mail.com,9417458024,MBA,2024-11-11 12:00:00,Waitlisted,177967,67429,Partially Paid
3925,STU-4925,Michael Jones,michael.69@mail.com,9847457350,BBA,2024-11-11 13:00:00,Waitlisted,71378,101601,Paid
3926,STU-4926,Divya Das,divya.56@mail.com,9139230819,BCA,2024-11-11 14:00:00,Admitted,110365,143831,Pending
3927,STU-4927,Arjun Gupta,arjun.22@mail.com,9152232539,BBA,2024-11-11 15:00:00,Waitlisted,184402,162838,Pending
3928,STU-4928,Vivek Sharma,vivek.89@mail.com,9971355173,MCA,2024-11-11 16:00:00,Admitted,184665,79269,Paid
3929,STU-4929,Nisha Choudhary,nisha.19@mail.com,9637229827,MBA,2024-11-11 17:00:00,Rejected,80381,172389,Partially Paid
3930,STU-4930,Manish Verma,manish.66@mail.com,9508909076,MBA,2024-11-11 18:00:00,Waitlisted,76291,132785,Pending
3931,STU-4931,Kiran Gupta,kiran.51@mail.com,9490849111,BBA,2024-11-11 19:00:00,Waitlisted,180051,20173,Partially Paid
3932,STU-4932,Divya Verma,divya.37@mail.com,9634283236,MBA,2024-11-11 20:00:00,Rejected,117728,110110,Paid
3933,STU-4933,Divya Nair,divya.70@mail.com,9576205589,B.Tech,2024-11-11 21:00:00,Waitlisted,158347,179640,Pending
3934,STU-4934,Kiran Sharma,kiran.71@mail.com,9610214991,B.Tech,2024-11-11 22:00:00,Waitlisted,62141,96344,Paid
3935,STU-4935,Olivia Jones,olivia.45@mail.com,9639323735,BBA,2024-11-11 23:00:00,Admitted,199758,178683,Paid
3936,STU-4936,Manish Nair,manish.80@mail.com,9186189180,MBA,2024-11-12 00:00:00,Rejected,196809,41582,Pending
3937,STU-4937,Anita Sharma,anita.93@mail.com,9219829969,MBA,2024-11-12 01:00:00,Waitlisted,137267,18982,Pending
3938,STU-4938,Manish Singh,manish.46@mail.com,9876789348,BBA,2024-11-12 02:00:00,Admitted,90831,83101,Pending
3939,STU-4939,Rahul Das,rahul.97@mail.com,9899341492,BCA,2024-11-12 03:00:00,Admitted,114689,161831,Paid
3940,STU-4940,Deepa Iyer,deepa.41@mail.com,9164066199,MCA,2024-11-12 04:00:00,Waitlisted,74505,68971,Pending
3941,STU-4941,Meena Choudhary,meena.16@mail.com,9783258756,B.Tech,2024-11-12 05:00:00,Admitted,156002,166916,Partially Paid
3942,STU-4942,Sanjay Singh,sanjay.28@mail.com,9747448129,BCA,2024-11-12 06:00:00,Rejected,89000,103546,Pending
3943,STU-4943,Manish Das,manish.68@mail.com,9883940085,BCA,2024-11-12 07:00:00,Admitted,110341,32542,Partially Paid
3944,STU-4944,Meena Iyer,meena.38@mail.com,9946617745,B.Tech,2024-11-12 08:00:00,Rejected,173446,115016,Paid
3945,STU-4945,Vivek Reddy,vivek.46@mail.com,9939343053,BBA,2024-11-12 09:00:00,Rejected,137901,42662,Pending
3946,STU-4946,Sophia Johnson,sophia.56@mail.com,9847311813,MBA,2024-11-12 10:00:00,Admitted,192532,128266,Pending
3947,STU-4947,Priya Reddy,priya.32@mail.com,9635860357,MBA,2024-11-12 11:00:00,Waitlisted,84400,173435,Pending
3948,STU-4948,Vivek Das,vivek.41@mail.com,9948497933,BBA,2024-11-12 12:00:00,Rejected,159199,114204,Paid
3949,STU-4949,Karthik Das,karthik.93@mail.com,9485950684,BCA,2024-11-12 13:00:00,Admitted,61787,46875,Pending
3950,STU-4950,Rajesh Nair,rajesh.64@mail.com,9138359708,BBA,2024-11-12 14:00:00,Rejected,90495,62093,Partially Paid
3951,STU-4951,Rajesh Iyer,rajesh.68@mail.com,9634645466,B.Tech,2024-11-12 15:00:00,Admitted,196046,76085,Pending
3952,STU-4952,Sneha Verma,sneha.72@mail.com,9757706102,MCA,2024-11-12 16:00:00,Rejected,119358,104460,Pending
3953,STU-4953,Karthik Nair,karthik.58@mail.com,9127069651,BCA,2024-11-12 17:00:00,Rejected,83849,131625,Pending
3954,STU-4954,Sneha Verma,sneha.81@mail.com,9710241857,B.Tech,2024-11-12 18:00:00,Admitted,195207,157870,Partially Paid
3955,STU-4955,Kiran Gupta,kiran.66@mail.com,9614339444,BCA,2024-11-12 19:00:00,Rejected,199539,153352,Paid
3956,STU-4956,Sophia Johnson,sophia.31@mail.com,9807099006,MCA,2024-11-12 20:00:00,Rejected,187300,82316,Pending
3957,STU-4957,Rahul Iyer,rahul.23@mail.com,9571155497,B.Tech,2024-11-12 21:00:00,Admitted,133693,167725,Partially Paid
3958,STU-4958,Manish Reddy,manish.78@mail.com,9240541618,MBA,2024-11-12 22:00:00,Admitted,158742,55010,Pending
3959,STU-4959,Sneha Choudhary,sneha.51@mail.com,9609824229,BBA,2024-11-12 23:00:00,Waitlisted,122326,113564,Partially Paid
3960,STU-4960,Amit Nair,amit.73@mail.com,9599709162,MBA,2024-11-13 00:00:00,Rejected,157101,135789,Partially Paid
3961,STU-4961,Arjun Patel,arjun.43@mail.com,9443920746,B.Tech,2024-11-13 01:00:00,Rejected,141661,78567,Partially Paid
3962,STU-4962,Anita Nair,anita.25@mail.com,9828018124,MBA,2024-11-13 02:00:00,Waitlisted,96815,17973,Pending
3963,STU-4963,Nisha Sharma,nisha.81@mail.com,9433170918,MCA,2024-11-13 03:00:00,Rejected,117958,83967,Pending
3964,STU-4964,Rahul Iyer,rahul.39@mail.com,9740729175,BCA,2024-11-13 04:00:00,Rejected,193579,178178,Pending
3965,STU-4965,David Lee,david.34@mail.com,9791104837,MCA,2024-11-13 05:00:00,Waitlisted,176051,14470,Partially Paid
3966,STU-4966,Vivek Iyer,vivek.18@mail.com,9191566835,BBA,2024-11-13 06:00:00,Rejected,144449,151537,Paid
3967,STU-4967,Kiran Choudhary,kiran.83@mail.com,9672444821,MBA,2024-11-13 07:00:00,Admitted,62816,128418,Pending
3968,STU-4968,Amit Patel,amit.48@mail.com,9485571191,MBA,2024-11-13 08:00:00,Waitlisted,66874,113074,Partially Paid
3969,STU-4969,Rakesh Das,rakesh.85@mail.com,9167026121,BBA,2024-11-13 09:00:00,Waitlisted,110655,74922,Paid
3970,STU-4970,Kiran Verma,kiran.16@mail.com,9450709722,MCA,2024-11-13 10:00:00,Admitted,157472,26958,Partially Paid
3971,STU-4971,Rajesh Gupta,rajesh.25@mail.com,9198337403,MBA,2024-11-13 11:00:00,Rejected,113210,92536,Pending
3972,STU-4972,Rajesh Patel,rajesh.50@mail.com,9716913870,MBA,2024-11-13 12:00:00,Rejected,121286,129342,Pending
3973,STU-4973,Neha Verma,neha.21@mail.com,9283441701,MBA,2024-11-13 13:00:00,Waitlisted,104288,91793,Partially Paid
3974,STU-4974,Vivek Sharma,vivek.12@mail.com,9834196371,BCA,2024-11-13 14:00:00,Waitlisted,181962,134787,Partially Paid
3975,STU-4975,Nisha Gupta,nisha.17@mail.com,9472176168,MBA,2024-11-13 15:00:00,Admitted,116203,90723,Partially Paid
3976,STU-4976,Arjun Das,arjun.27@mail.com,9413517808,MBA,2024-11-13 16:00:00,Rejected,189797,64115,Paid
3977,STU-4977,Sneha Singh,sneha.88@mail.com,9175034315,BBA,2024-11-13 17:00:00,Rejected,144894,104564,Paid
3978,STU-4978,Sophia Jones,sophia.71@mail.com,9204744924,MCA,2024-11-13 18:00:00,Admitted,148379,172992,Partially Paid
3979,STU-4979,Sanjay Iyer,sanjay.74@mail.com,9377445118,MBA,2024-11-13 19:00:00,Admitted,135010,45485,Pending
3980,STU-4980,Sneha Iyer,sneha.22@mail.com,9260906734,MCA,2024-11-13 20:00:00,Rejected,125912,22681,Paid
3981,STU-4981,Nisha Verma,nisha.91@mail.com,9855413035,BCA,2024-11-13 21:00:00,Rejected,110798,132434,Pending
3982,STU-4982,Rohit Singh,rohit.94@mail.com,9633903574,BBA,2024-11-13 22:00:00,Rejected,103032,172920,Partially Paid
3983,STU-4983,Pooja Nair,pooja.56@mail.com,9997534927,MBA,2024-11-13 23:00:00,Rejected,115871,22106,Paid
3984,STU-4984,Deepa Patel,deepa.52@mail.com,9975330656,B.Tech,2024-11-14 00:00:00,Admitted,98585,144328,Pending
3985,STU-4985,Manish Singh,manish.84@mail.com,9723698101,MCA,2024-11-14 01:00:00,Waitlisted,167116,66210,Partially Paid
3986,STU-4986,Rakesh Sharma,rakesh.72@mail.com,9668653679,B.Tech,2024-11-14 02:00:00,Rejected,159580,20663,Partially Paid
3987,STU-4987,Sanjay Sharma,sanjay.74@mail.com,9932679169,MCA,2024-11-14 03:00:00,Rejected,99566,110005,Pending
3988,STU-4988,Vivek Reddy,vivek.95@mail.com,9704676471,BBA,2024-11-14 04:00:00,Waitlisted,107373,57975,Pending
3989,STU-4989,Meena Gupta,meena.39@mail.com,9975543085,BCA,2024-11-14 05:00:00,Waitlisted,116972,80230,Pending
3990,STU-4990,Sanjay Singh,sanjay.45@mail.com,9949914747,MBA,2024-11-14 06:00:00,Admitted,121100,117065,Pending
3991,STU-4991,Priya Iyer,priya.94@mail.com,9442742598,MCA,2024-11-14 07:00:00,Waitlisted,123335,146101,Paid
3992,STU-4992,Nisha Sharma,nisha.51@mail.com,9464841143,BBA,2024-11-14 08:00:00,Waitlisted,144096,167846,Paid
3993,STU-4993,Priya Patel,priya.81@mail.com,9549764216,BCA,2024-11-14 09:00:00,Waitlisted,133066,43228,Paid
3994,STU-4994,Meena Iyer,meena.21@mail.com,9683319561,MCA,2024-11-14 10:00:00,Rejected,91655,137113,Paid
3995,STU-4995,Sanjay Patel,sanjay.35@mail.com,9310160591,B.Tech,2024-11-14 11:00:00,Rejected,85512,162145,Pending
3996,STU-4996,Rohit Das,rohit.36@mail.com,9425615807,B.Tech,2024-11-14 12:00:00,Admitted,150225,43435,Paid
3997,STU-4997,Meena Patel,meena.42@mail.com,9331948334,B.Tech,2024-11-14 13:00:00,Rejected,197741,164780,Paid
3998,STU-4998,Meena Nair,meena.19@mail.com,9291516486,MBA,2024-11-14 14:00:00,Rejected,153972,32902,Partially Paid
3999,STU-4999,Amit Sharma,amit.67@mail.com,9331156071,BCA,2024-11-14 15:00:00,Waitlisted,77299,145118,Partially Paid
4000,STU-5000,Meena Iyer,meena.62@mail.com,9878074397,MBA,2024-11-14 16:00:00,Admitted,139961,147693,Paid
4001,STU-5001,Robert Smith,robert.68@mail.com,9611498900,MBA,2024-11-14 17:00:00,Waitlisted,192676,102148,Partially Paid
4002,STU-5002,Karthik Patel,karthik.24@mail.com,9869793806,B.Tech,2024-11-14 18:00:00,Waitlisted,95846,87953,Partially Paid
4003,STU-5003,Divya Gupta,divya.14@mail.com,9924486906,MCA,2024-11-14 19:00:00,Admitted,89028,41880,Partially Paid
4004,STU-5004,Robert Anderson,robert.82@mail.com,9630141675,BBA,2024-11-14 20:00:00,Waitlisted,136632,110103,Pending
4005,STU-5005,Rohit Sharma,rohit.38@mail.com,9710314555,BCA,2024-11-14 21:00:00,Waitlisted,155876,28537,Pending
4006,STU-5006,Sarah Jones,sarah.61@mail.com,9660296371,BBA,2024-11-14 22:00:00,Admitted,130768,34407,Paid
4007,STU-5007,Deepa Choudhary,deepa.51@mail.com,9272155730,MBA,2024-11-14 23:00:00,Rejected,97216,133871,Partially Paid
4008,STU-5008,Rohit Reddy,rohit.75@mail.com,9635163278,B.Tech,2024-11-15 00:00:00,Waitlisted,84171,92050,Pending
4009,STU-5009,Priya Sharma,priya.62@mail.com,9606751774,BBA,2024-11-15 01:00:00,Rejected,162795,133865,Paid
4010,STU-5010,Rohit Iyer,rohit.90@mail.com,9751888111,BCA,2024-11-15 02:00:00,Rejected,70240,163539,Pending
4011,STU-5011,Sarah Thomas,sarah.50@mail.com,9171104290,BBA,2024-11-15 03:00:00,Admitted,108310,131341,Partially Paid
4012,STU-5012,Arjun Gupta,arjun.53@mail.com,9118671421,MBA,2024-11-15 04:00:00,Rejected,165956,163643,Paid
4013,STU-5013,Manish Choudhary,manish.89@mail.com,9347067651,B.Tech,2024-11-15 05:00:00,Admitted,81792,58157,Partially Paid
4014,STU-5014,Meena Patel,meena.93@mail.com,9831907985,BBA,2024-11-15 06:00:00,Admitted,174069,82335,Partially Paid
4015,STU-5015,Karthik Nair,karthik.88@mail.com,9704969742,BBA,2024-11-15 07:00:00,Admitted,94730,21858,Partially Paid
4016,STU-5016,Rohit Nair,rohit.73@mail.com,9430495970,MCA,2024-11-15 08:00:00,Waitlisted,118112,79326,Partially Paid
4017,STU-5017,Rakesh Choudhary,rakesh.49@mail.com,9173170765,MBA,2024-11-15 09:00:00,Waitlisted,170360,118476,Partially Paid
4018,STU-5018,Manish Verma,manish.30@mail.com,9134838946,BCA,2024-11-15 10:00:00,Waitlisted,192089,42412,Pending
4019,STU-5019,Rakesh Patel,rakesh.41@mail.com,9999898760,BCA,2024-11-15 11:00:00,Rejected,95486,147477,Partially Paid
4020,STU-5020,Vivek Das,vivek.87@mail.com,9647360580,MCA,2024-11-15 12:00:00,Waitlisted,187553,88163,Paid
4021,STU-5021,Michael Brown,michael.62@mail.com,9711280387,BCA,2024-11-15 13:00:00,Waitlisted,152910,35048,Pending
4022,STU-5022,Karthik Singh,karthik.96@mail.com,9547779568,BCA,2024-11-15 14:00:00,Admitted,194519,158251,Pending
